ID,Review_Date,Author_Name,Vehicle_Title,Review_Title,Rating,Marque
0,11/07/2018,ARLE,2018 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),BEST ALL AROUND PURPOSE CROSSOVER SUV,5,Audi
1,24/06/2018,Mark Weiner,2018 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),Best car,5,Audi
2,02/05/2018,mycwf.pic,2018 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),Great Buy,5,Audi
3,07/12/2017,Rich,2018 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),Fun Car,5,Audi
4,25/10/2017,Al,2018 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),Best luxury SUV w/ perfect comfort/sport balance,5,Audi
5,14/10/2017,TN,2018 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),Great car!!!,5,Audi
6,16/07/2017,Aspen SQ5,2018 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl Turbo 8A),Exceptionally balanced vehicle,5,Audi
7,22/04/2018,Ajay,2017 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),A rare find!,4,Audi
8,21/03/2017,Tom,2017 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),What a Cayenne Turbo driver thinks of this car,5,Audi
9,28/02/2017,Tommie 555,2017 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Hold On,5,Audi
10,14/11/2016,Sky,2017 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Audi 2017 SQ5 Quattro Blows Past Porsche Macan,5,Audi
11,08/02/2018,asy,2015 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Sq5 2015,5,Audi
12,06/01/2016,Jeffrey,2015 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),S4 in a bigger body,5,Audi
13,23/12/2015,Bart Andeer,2015 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),What a dissapointment,1,Audi
14,11/11/2015,William,2015 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),SQ5 Great Drive But,4,Audi
15,27/03/2017,JW,2016 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Loving My First Audi,5,Audi
16,02/08/2016,Roy Hilton,2016 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),SQ5 Dream machine,5,Audi
17,26/05/2016,Steve Mance,2016 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2106 Audi SQ5,5,Audi
18,30/03/2016,Quattro,2016 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Debadged sleeper,5,Audi
19,09/12/2015,German Affactianado,2016 Audi SQ5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Super sporty for a truck,5,Audi
20,30/09/2015,Jim,2016 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),What a sleeper of a CUV! This vehicle scoots!,5,Audi
21,17/12/2017,vamsy procua,2014 Audi SQ5 SUV 3.0 Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),I Allways enjoy the car.,3,Audi
22,07/10/2017,L. Welchel,2014 Audi SQ5 SUV 3.0 Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),A spectacular failure,4,Audi
23,19/11/2013,rick277,2014 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),SUV & Sports Car in 1,5,Audi
24,10/10/2013,michaelcaz,2014 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),It just keeps getting better every time I drive it...,5,Audi
25,31/08/2013,swdunham,2014 Audi SQ5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2014 SQ5,4.75,Audi
26,17/07/2018,Jtstex2266,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Beguiled Buyer,1,Audi
27,13/07/2018,monasun,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),My Audi CarPlay,4,Audi
28,20/06/2018,jd,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Loved my car until it died,3,Audi
29,03/06/2018,ChicagoDriver,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Turbo Lag spoils the fun,3,Audi
30,03/06/2018,ChicagoDriver,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Turbo Lag spoils the fun,3,Audi
31,17/01/2018,George E,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Good device,5,Audi
32,26/12/2017,Miss Erica,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),My dream come true,5,Audi
33,27/10/2017,b forla@aol.com,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Q5 Audi--Very overrated and Un-reliable,2,Audi
34,09/07/2017,Dave Feldman,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Q5,5,Audi
35,09/07/2016,NM,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Great Little SUV,4,Audi
36,28/04/2016,Jack C.,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2012 AUDI Q5 - IT'S A LEMON!,1,Audi
37,27/01/2016,Janette2020,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Very Sporty, great quality but",3,Audi
38,15/10/2015,JLM,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Car of my dreams turns out to be a dud!,2,Audi
39,30/03/2015,optionsf,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),It Makes Me Smile,5,Audi
40,01/10/2013,croot,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2.0 L is plenty fast,4.75,Audi
41,23/07/2013,kingsman,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Nice Car - Horrible service,2.625,Audi
42,11/12/2012,tofinochris,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Lovely vehicle but far too many issues for the price,3.625,Audi
43,24/10/2012,gmudan,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),audi the best,5,Audi
44,06/10/2012,krosenquist,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Rear hazards of the car,4,Audi
45,15/08/2012,jolietjay,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2012 Q5 @ 20k Miles - Great SUV,5,Audi
46,10/08/2012,cheapiam,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Q5 2.0 Premium After 12,000 miles",4.75,Audi
47,30/06/2012,claimbo,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Q5 Audi review,5,Audi
48,05/06/2012,rosiegirl,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"My last car was a BMW X5, Audi rules!",5,Audi
49,16/05/2012,realpicky,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),Good but room for improvement...,4.25,Audi
50,10/03/2012,peteq5,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2012 Q5 2.0T Premium,4.875,Audi
51,18/02/2012,charles98,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Great car, bad brake!",4.625,Audi
52,21/01/2012,ccc6588,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Q5 is Like an Apple Product,4.625,Audi
53,05/01/2012,karlpach,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Very sorry I bought this car.,2.25,Audi
54,28/12/2011,q52011,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),One happy driver,5,Audi
55,12/11/2011,bh2011,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Awesome SUV,4.875,Audi
56,04/11/2011,mrweeks,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2012 Q5 Prem Plus + Nav 2.0T,4.75,Audi
57,08/10/2011,jns2000,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),New Q5 Owner,4.5,Audi
58,14/09/2011,j_o_s_e,2012 Audi Q5 SUV 3.2 Premium Plus quattro 4dr SUV AWD (3.2L 6cyl 6A),An Excellent Buy,4.375,Audi
59,24/08/2011,geezer113,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),4 wonderful cylinders,4.875,Audi
60,16/08/2011,wogbe1,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Expectation Fulfilled,5,Audi
61,04/08/2011,jolietjay,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Great,4.875,Audi
62,27/07/2011,dinobingham,2012 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Gorgeous,5,Audi
63,03/08/2018,Rich,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Buyer beware: Major reliability issue 2018 Q5,5,Audi
64,31/07/2018,Wally,2018 Audi Q5 SUV 2.0T Premium quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),I dont like a car that thinks its smarter then me.,3,Audi
65,29/07/2018,Mathew,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),A potential winner,4,Audi
66,29/06/2018,R mann,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Fire hazard,1,Audi
67,28/06/2018,John Habor,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),"Noisy car with problems, customer service sucks",1,Audi
68,20/06/2018,Raymond Simmons,2018 Audi Q5 SUV 2.0T Premium Plus quattro Summer of Audi 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Noisy Q5,3,Audi
69,14/06/2018,Dave,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Love my Audi Q5,5,Audi
70,05/06/2018,Andy O.,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Our second Q5 has exceeded expectations,5,Audi
71,05/06/2018,Paul Jones,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),"Love my Q5, with just a few niggles",5,Audi
72,04/06/2018,Alice K.,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Gave up my 2018 Audi Q5 after 2 months,2,Audi
73,03/06/2018,Julie,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Lemon!,1,Audi
74,01/06/2018,Jennifer,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Wow,5,Audi
75,30/05/2018,Alex54,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Not in love with it...yet.,4,Audi
76,27/05/2018,ANDREAS STIEBEL,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),HAPPY OWNER,5,Audi
77,18/05/2018,Tom Austin,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Better Than Advertised!,4,Audi
78,13/05/2018,Karen,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Love my q5,5,Audi
79,05/05/2018,AudiinNJ,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Wanted to give it all 5’s,3,Audi
80,02/05/2018,Stephen,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),A little small for the Big & Tall,4,Audi
81,12/04/2018,Daena,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Very nice,5,Audi
82,02/04/2018,Steve A,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),I expected more,3,Audi
83,20/02/2018,Suzanne Ruble,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Technology Nightmare..2018 SQ5,3,Audi
84,19/02/2018,Matthew,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),5 issues in first 45 days; 20 days in shop.,2,Audi
85,18/02/2018,Glen,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),"On my 2nd Q5, and love it more",5,Audi
86,07/02/2018,jetplanepilot,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Fine ride!,5,Audi
87,26/01/2018,Mark Frohman,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Awesome Vehicle,5,Audi
88,18/01/2018,jin kim,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Q-5 audi disappointed,2,Audi
89,11/01/2018,CarCrazy,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Classic German Engineeering,4,Audi
90,10/01/2018,Sharon Tufaro,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Somewhat disappointed in 2018 Q5 and in Audi,3,Audi
91,01/01/2018,McClain Moredock,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Dreamboat,5,Audi
92,24/12/2017,sash,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Awesome Q5,5,Audi
93,23/12/2017,Howiedee,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),1st Time Audi Owner,5,Audi
94,21/12/2017,George,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Audi Q5,2,Audi
95,19/12/2017,James,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),A fool & his money soon departed,2,Audi
96,10/12/2017,Frank,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Car grows on you/Lovin it now,5,Audi
97,08/11/2017,Rams,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),AUDI 2018 Q5 : Please dont buy,1,Audi
98,29/10/2017,Mink70,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Comfort Seats are “Discomfort Seats”,2,Audi
99,04/10/2017,Dean,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Love my 2018 Q5,5,Audi
100,29/09/2017,SC,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Love it...,5,Audi
101,29/09/2017,Johnny James,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),My Review,3,Audi
102,28/09/2017,Kevin Norman,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Audi Q5 2018 Intermittent window problem,3,Audi
103,25/09/2017,Frank,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Poor Qualit/design,1,Audi
104,11/09/2017,mayfairdr,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Troubling Initial Quality Issues on 2018 Q5,2,Audi
105,03/09/2017,Rick,2018 Audi Q5 SUV 2.0T Prestige quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),new 2018 Q5,5,Audi
106,11/07/2017,Patti,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Love my Audis,5,Audi
107,05/07/2017,Rob M,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Worthy successor to my Q5 TDI,5,Audi
108,11/06/2017,K A,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),3rd Q5 in the family!,5,Audi
109,09/06/2017,John,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),LOVE IT!,5,Audi
110,01/06/2017,Brenda,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),Beautiful vehicle but....ABS clicks at 25mph,3,Audi
111,23/05/2017,Dan,2018 Audi Q5 SUV 2.0T Premium Plus quattro w/Prod. End 6/18 4dr SUV AWD (2.0L 4cyl Turbo 7AM),2018 Q5 Premium Plus - Owner review - Minor nuisan,2,Audi
112,29/06/2018,Jim Stu,2017 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Nothing like I've owned before very nice ride,5,Audi
113,24/06/2018,Michael Pietrzyk,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Excellent Car,5,Audi
114,17/11/2017,T  Rubio,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Highly recommend,5,Audi
115,29/09/2017,John Paulus,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),My 2012 Q5 flooded in Harvey so I got another Q5!,4,Audi
116,25/07/2017,Renee,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Not the Best,3,Audi
117,04/06/2017,Sandra Myers,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Love This Vehicle,5,Audi
118,11/05/2017,Michael,2017 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Brakepad Eater? Tire Eater?,3,Audi
119,08/05/2017,Michael Hyzny,2017 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Awesome Vehicle,5,Audi
120,21/02/2017,Diane LeBlanc,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Looks good, good mileage, but major engine problem",3,Audi
121,27/01/2017,Peter Murray,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Exactly what I was looking for!,5,Audi
122,09/01/2017,Michael Ursillo,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Audi heaven,5,Audi
123,09/01/2017,First & Last Audi,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Read This First,2,Audi
124,30/11/2016,Kimberly Matthews,2017 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Still loving it.,5,Audi
125,24/11/2016,George Rolla,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Luxury interior,5,Audi
126,16/11/2016,CANDICE MARR,2017 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Audi Q5 2.0,5,Audi
127,08/08/2018,Ross,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Great midsized SUV,4,Audi
128,01/08/2018,jim parsons,2015 Audi Q5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),YOU AUDI GET AN AUDI,5,Audi
129,29/06/2018,Tim from WI,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Hits the Sweet Spot,5,Audi
130,02/06/2018,James Fliss,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015 Audi Q5 - almost living the dream.,5,Audi
131,24/04/2018,Paul D,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Solid car,4,Audi
132,03/04/2018,Micki,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Bought my leased Audi Q5,4,Audi
133,30/03/2018,Mitch,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Happy repeat customer,5,Audi
134,28/01/2018,MTB,2015 Audi Q5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Great car!,5,Audi
135,14/01/2018,rrand,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Is 5 recalls in 3 years enough?,2,Audi
136,22/06/2017,Walter,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),A fine automobile,4,Audi
137,02/09/2016,Kurt G.,2015 Audi Q5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Very nice crossover,5,Audi
138,02/08/2016,Mike Y,2015 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),One Year Review,3,Audi
139,16/06/2016,Gene Buell,2015 Audi Q5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),The perfect little SUV!!,5,Audi
140,19/05/2016,Melinda,2015 Audi Q5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Q5 Large mirrors causes driver blind spots-,1,Audi
141,16/04/2016,Bud Starr,2015 Audi Q5 SUV 3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),Audi Q5 2015 TDI,5,Audi
142,30/01/2016,Nancy Nonaparra,2015 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Multiple Repairs over the First Year.,3,Audi
143,29/01/2016,TJ Wheeler,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Great Ride, but a few issues!",4,Audi
144,21/01/2016,Ashley,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),I LOVE MY AUDI,5,Audi
145,16/12/2015,Curtis,2015 Audi Q5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),"Cheap interior parts, avoid vaccum",3,Audi
146,08/09/2015,LovemyQ5,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Love this car!,5,Audi
147,26/08/2015,Harry Beratis,2015 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),A driver's SUV,5,Audi
148,10/08/2015,Betsey Hurwitz-Schwab,2015 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Ride is great, MMI is TERRIBLE!!!",4,Audi
149,03/06/2015,sidv,2015 Audi Q5 SUV 3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),"So far, so good for the most part",4.125,Audi
150,24/05/2015,audiexperience,2015 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),Audi Q5 - 6 month review,3.125,Audi
151,14/03/2015,Linda L Ross,2015 Audi Q5 SUV 2.0T Premium quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Fun to drive, electronics are a hassle",2,Audi
152,05/09/2014,driverdiver,2015 Audi Q5 SUV 2.0T Premium Plus quattro 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015 Q5 Premium Plus 2.0T,4.75,Audi
